country_code,groupType,group,Year,n_obs,Optimism_better,Optimism_same,Optimism_worse,Optimism_DKNR,Econ_better,Econ_same,Econ_worse,Econ_DKNR,Happiness_better,Happiness_same,Happiness_worse,Happiness_DKNR,OptimismScore,EconScore,HappinessScore,code
Armenia,Religion,Other,2013,3,33.33333333,0,33.33333333,33.33333333,33.33333333,0,33.33333333,33.33333333,66.66666667,33.33333333,0,0,0,0,66.66666667,ARM
Armenia,Religion,Other,2016,5,40,40,0,20,60,20,20,0,60,20,20,0,40,40,40,ARM
Armenia,Religion,Other Christian,2011,469,48.18763326,24.09381663,17.27078891,10.44776119,33.68869936,30.06396588,24.30703625,11.94029851,70.14925373,17.69722814,10.02132196,2.132196162,30.91684435,9.381663113,60.12793177,ARM
Armenia,Religion,Other Christian,2013,7,57.14285714,28.57142857,0,14.28571429,57.14285714,14.28571429,14.28571429,14.28571429,71.42857143,14.28571429,0,14.28571429,57.14285714,42.85714286,71.42857143,ARM
Armenia,Religion,Other Christian,2016,1023,33.72434018,42.228739,14.17399804,9.872922776,33.0400782,38.12316716,19.35483871,9.481915934,65.68914956,30.49853372,3.421309873,0.391006843,19.55034213,13.68523949,62.26783969,ARM
Armenia,Religion,Protestant,2011,1,100,0,0,0,0,100,0,0,100,0,0,0,100,0,100,ARM
Armenia,Religion,Protestant,2013,3,33.33333333,0,66.66666667,0,33.33333333,0,66.66666667,0,0,100,0,0,-33.33333333,-33.33333333,0,ARM
Armenia,Religion,Protestant,2016,3,66.66666667,0,0,33.33333333,66.66666667,0,33.33333333,0,100,0,0,0,66.66666667,33.33333333,100,ARM
Armenia,Religion,Refuse/NA,2011,6,66.66666667,0,16.66666667,16.66666667,16.66666667,33.33333333,16.66666667,33.33333333,83.33333333,16.66666667,0,0,50,0,83.33333333,ARM
Armenia,Religion,Refuse/NA,2013,6,33.33333333,16.66666667,0,50,50,0,33.33333333,16.66666667,16.66666667,66.66666667,0,16.66666667,33.33333333,16.66666667,16.66666667,ARM
Armenia,Religion,Refuse/NA,2016,37,27.02702703,29.72972973,21.62162162,21.62162162,35.13513514,27.02702703,21.62162162,16.21621622,45.94594595,32.43243243,21.62162162,0,5.405405405,13.51351351,24.32432432,ARM
Armenia,Religion,Roman Catholic,2011,4,50,25,0,25,50,50,0,0,50,25,0,25,50,50,50,ARM
Armenia,Religion,Roman Catholic,2013,2,50,50,0,0,50,0,0,50,100,0,0,0,50,50,100,ARM
Armenia,Religion,Roman Catholic,2016,5,80,20,0,0,80,20,0,0,60,20,20,0,80,80,40,ARM
Armenia,Religion,Russian or Eastern Orthodox,2011,3,66.66666667,0,33.33333333,0,33.33333333,66.66666667,0,0,33.33333333,33.33333333,33.33333333,0,33.33333333,33.33333333,0,ARM
Armenia,Religion,Russian or Eastern Orthodox,2016,4,50,50,0,0,75,25,0,0,75,25,0,0,50,75,75,ARM
Australia,Religion,Buddhist,2011,19,47.36842105,15.78947368,21.05263158,15.78947368,26.31578947,21.05263158,47.36842105,5.263157895,63.15789474,21.05263158,15.78947368,0,26.31578947,-21.05263158,47.36842105,AUS
Australia,Religion,Buddhist,2013,25,48,24,24,4,32,24,40,4,56,28,16,0,24,-8,40,AUS
Australia,Religion,Buddhist,2016,24,25,25,50,0,20.83333333,16.66666667,62.5,0,37.5,33.33333333,29.16666667,0,-25,-41.66666667,8.333333333,AUS
Australia,Religion,Hindu,2011,16,56.25,12.5,31.25,0,43.75,6.25,50,0,43.75,43.75,12.5,0,25,-6.25,31.25,AUS
Australia,Religion,Hindu,2013,25,56,28,4,12,44,32,24,0,48,32,16,4,52,20,32,AUS
Australia,Religion,Hindu,2016,15,60,20,20,0,46.66666667,26.66666667,26.66666667,0,53.33333333,46.66666667,0,0,40,20,53.33333333,AUS
Australia,Religion,Jewish,2011,17,35.29411765,35.29411765,23.52941176,5.882352941,5.882352941,58.82352941,35.29411765,0,52.94117647,17.64705882,29.41176471,0,11.76470588,-29.41176471,23.52941176,AUS
Australia,Religion,Jewish,2013,15,33.33333333,53.33333333,6.666666667,6.666666667,26.66666667,33.33333333,20,20,33.33333333,53.33333333,13.33333333,0,26.66666667,6.666666667,20,AUS
Australia,Religion,Jewish,2016,26,30.76923077,38.46153846,23.07692308,7.692307692,19.23076923,34.61538462,38.46153846,7.692307692,69.23076923,26.92307692,3.846153846,0,7.692307692,-19.23076923,65.38461538,AUS
Australia,Religion,Muslim,2011,11,45.45454545,18.18181818,36.36363636,0,18.18181818,27.27272727,54.54545455,0,27.27272727,54.54545455,18.18181818,0,9.090909091,-36.36363636,9.090909091,AUS
Australia,Religion,Muslim,2013,11,27.27272727,45.45454545,27.27272727,0,27.27272727,45.45454545,27.27272727,0,45.45454545,45.45454545,9.090909091,0,0,0,36.36363636,AUS
Australia,Religion,Muslim,2016,14,50,14.28571429,35.71428571,0,28.57142857,21.42857143,35.71428571,14.28571429,71.42857143,21.42857143,7.142857143,0,14.28571429,-7.142857143,64.28571429,AUS
Australia,Religion,Nothing,2011,335,36.41791045,34.32835821,25.67164179,3.582089552,11.34328358,41.49253731,42.08955224,5.074626866,51.94029851,27.76119403,19.70149254,0.597014925,10.74626866,-30.74626866,32.23880597,AUS
Australia,Religion,Nothing,2013,386,28.75647668,34.71502591,28.23834197,8.29015544,12.69430052,42.74611399,39.11917098,5.440414508,54.92227979,28.23834197,15.80310881,1.03626943,0.518134715,-26.42487047,39.11917098,AUS
Australia,Religion,Nothing,2016,351,24.21652422,40.74074074,28.20512821,6.837606838,8.262108262,41.02564103,44.72934473,5.982905983,59.54415954,24.78632479,15.66951567,0,-3.988603989,-36.46723647,43.87464387,AUS
Australia,Religion,Other,2011,47,42.55319149,31.91489362,23.40425532,2.127659574,12.76595745,38.29787234,46.80851064,2.127659574,57.44680851,23.40425532,19.14893617,0,19.14893617,-34.04255319,38.29787234,AUS
Australia,Religion,Other,2013,96,35.41666667,20.83333333,31.25,12.5,20.83333333,34.375,33.33333333,11.45833333,42.70833333,31.25,23.95833333,2.083333333,4.166666667,-12.5,18.75,AUS
Australia,Religion,Other,2016,92,21.73913043,39.13043478,30.43478261,8.695652174,8.695652174,32.60869565,48.91304348,9.782608696,51.08695652,23.91304348,22.82608696,2.173913043,-8.695652174,-40.2173913,28.26086957,AUS
Australia,Religion,Other Christian,2011,160,44.375,25.625,25,5,13.75,36.25,45.625,4.375,60,23.75,15.625,0.625,19.375,-31.875,44.375,AUS
Australia,Religion,Other Christian,2013,166,40.96385542,31.3253012,19.87951807,7.831325301,18.6746988,38.55421687,34.3373494,8.43373494,57.22891566,29.51807229,12.04819277,1.204819277,21.08433735,-15.6626506,45.18072289,AUS
Australia,Religion,Other Christian,2016,169,27.21893491,45.56213018,23.66863905,3.550295858,13.60946746,38.46153846,41.42011834,6.50887574,56.21301775,28.99408284,14.20118343,0.591715976,3.550295858,-27.81065089,42.01183432,AUS
Australia,Religion,Protestant,2011,231,26.83982684,38.96103896,31.16883117,3.03030303,9.523809524,30.73593074,56.70995671,3.03030303,58.44155844,31.6017316,9.090909091,0.865800866,-4.329004329,-47.18614719,49.35064935,AUS
Australia,Religion,Protestant,2013,210,40.95238095,38.0952381,16.66666667,4.285714286,20.95238095,43.80952381,28.57142857,6.666666667,65.23809524,28.0952381,6.666666667,0,24.28571429,-7.619047619,58.57142857,AUS
Australia,Religion,Protestant,2016,215,26.97674419,38.13953488,30.69767442,4.186046512,12.09302326,37.6744186,46.97674419,3.255813953,66.51162791,23.25581395,10.23255814,0,-3.720930233,-34.88372093,56.27906977,AUS
Australia,Religion,Refuse/NA,2011,30,46.66666667,30,20,3.333333333,6.666666667,46.66666667,40,6.666666667,53.33333333,30,13.33333333,3.333333333,26.66666667,-33.33333333,40,AUS
Australia,Religion,Refuse/NA,2013,128,35.9375,26.5625,25.78125,11.71875,10.9375,42.1875,34.375,12.5,43.75,38.28125,15.625,2.34375,10.15625,-23.4375,28.125,AUS
Australia,Religion,Refuse/NA,2016,127,22.04724409,35.43307087,28.34645669,14.17322835,8.661417323,37.79527559,40.15748031,13.38582677,48.81889764,33.85826772,11.02362205,6.299212598,-6.299212598,-31.49606299,37.79527559,AUS
Australia,Religion,Roman Catholic,2011,160,38.75,32.5,23.75,5,20,33.125,45,1.875,60,24.375,15,0.625,15,-25,45,AUS
Australia,Religion,Roman Catholic,2013,245,42.85714286,31.42857143,17.14285714,8.571428571,16.73469388,38.7755102,37.95918367,6.530612245,54.69387755,33.46938776,11.02040816,0.816326531,25.71428571,-21.2244898,43.67346939,AUS
Australia,Religion,Roman Catholic,2016,199,31.65829146,36.68341709,27.13567839,4.522613065,14.57286432,40.70351759,40.20100503,4.522613065,62.31155779,25.12562814,12.06030151,0.502512563,4.522613065,-25.6281407,50.25125628,AUS
Australia,Religion,Russian or Eastern Orthodox,2011,14,7.142857143,42.85714286,35.71428571,14.28571429,0,50,42.85714286,7.142857143,14.28571429,64.28571429,21.42857143,0,-28.57142857,-42.85714286,-7.142857143,AUS
Australia,Religion,Russian or Eastern Orthodox,2013,23,39.13043478,34.7826087,26.08695652,0,17.39130435,56.52173913,26.08695652,0,65.2173913,26.08695652,4.347826087,4.347826087,13.04347826,-8.695652174,60.86956522,AUS
Australia,Religion,Russian or Eastern Orthodox,2016,21,19.04761905,42.85714286,28.57142857,9.523809524,9.523809524,33.33333333,52.38095238,4.761904762,61.9047619,28.57142857,9.523809524,0,-9.523809524,-42.85714286,52.38095238,AUS
Austria,Religion,Buddhist,2011,5,40,20,40,0,20,40,40,0,40,40,0,20,0,-20,40,AUT
Austria,Religion,Buddhist,2013,4,75,0,25,0,25,50,25,0,75,25,0,0,50,0,75,AUT
Austria,Religion,Buddhist,2016,8,12.5,50,25,12.5,0,25,62.5,12.5,62.5,12.5,12.5,12.5,-12.5,-62.5,50,AUT
Austria,Religion,Hindu,2011,2,0,50,50,0,0,0,100,0,50,50,0,0,-50,-100,50,AUT
Austria,Religion,Hindu,2013,2,50,0,0,50,50,50,0,0,100,0,0,0,50,50,100,AUT
Austria,Religion,Hindu,2016,3,0,66.66666667,33.33333333,0,0,0,100,0,33.33333333,66.66666667,0,0,-33.33333333,-100,33.33333333,AUT
Austria,Religion,Jewish,2011,1,0,0,100,0,0,0,100,0,0,100,0,0,-100,-100,0,AUT
Austria,Religion,Jewish,2013,2,0,0,100,0,0,50,50,0,0,50,50,0,-100,-50,-50,AUT
Austria,Religion,Jewish,2016,1,0,0,100,0,0,0,100,0,100,0,0,0,-100,-100,100,AUT
Austria,Religion,Muslim,2011,5,40,40,20,0,20,60,20,0,40,40,20,0,20,0,20,AUT
Austria,Religion,Muslim,2013,4,50,0,25,25,25,25,50,0,25,50,25,0,25,-25,0,AUT
Austria,Religion,Muslim,2016,21,42.85714286,23.80952381,19.04761905,14.28571429,28.57142857,28.57142857,38.0952381,4.761904762,47.61904762,47.61904762,4.761904762,0,23.80952381,-9.523809524,42.85714286,AUT
Austria,Religion,Nothing,2011,195,29.23076923,23.58974359,44.1025641,3.076923077,4.615384615,28.71794872,62.56410256,4.102564103,56.41025641,35.8974359,5.128205128,2.564102564,-14.87179487,-57.94871795,51.28205128,AUT
Austria,Religion,Nothing,2013,298,26.17449664,37.91946309,31.87919463,4.026845638,3.355704698,37.58389262,54.36241611,4.697986577,53.02013423,34.89932886,10.40268456,1.677852349,-5.704697987,-51.00671141,42.61744966,AUT
Austria,Religion,Nothing,2016,181,21.54696133,46.40883978,29.28176796,2.762430939,6.077348066,43.64640884,46.96132597,3.314917127,61.32596685,31.49171271,5.524861878,1.657458564,-7.73480663,-40.8839779,55.80110497,AUT
Austria,Religion,Other,2011,22,40.90909091,31.81818182,27.27272727,0,4.545454545,31.81818182,63.63636364,0,63.63636364,27.27272727,9.090909091,0,13.63636364,-59.09090909,54.54545455,AUT
Austria,Religion,Other,2013,16,37.5,37.5,18.75,6.25,6.25,43.75,50,0,62.5,31.25,6.25,0,18.75,-43.75,56.25,AUT
Austria,Religion,Other,2016,39,23.07692308,46.15384615,20.51282051,10.25641026,10.25641026,35.8974359,53.84615385,0,48.71794872,38.46153846,12.82051282,0,2.564102564,-43.58974359,35.8974359,AUT
Austria,Religion,Other Christian,2011,9,11.11111111,33.33333333,44.44444444,11.11111111,0,22.22222222,77.77777778,0,55.55555556,44.44444444,0,0,-33.33333333,-77.77777778,55.55555556,AUT
Austria,Religion,Other Christian,2013,17,17.64705882,35.29411765,41.17647059,5.882352941,5.882352941,17.64705882,76.47058824,0,58.82352941,35.29411765,5.882352941,0,-23.52941176,-70.58823529,52.94117647,AUT
Austria,Religion,Other Christian,2016,16,50,31.25,18.75,0,6.25,43.75,43.75,6.25,62.5,31.25,6.25,0,31.25,-37.5,56.25,AUT
Austria,Religion,Protestant,2011,59,15.25423729,30.50847458,49.15254237,5.084745763,0,30.50847458,69.49152542,0,64.40677966,30.50847458,1.694915254,3.389830508,-33.89830508,-69.49152542,62.71186441,AUT
Austria,Religion,Protestant,2013,48,22.91666667,52.08333333,22.91666667,2.083333333,2.083333333,58.33333333,39.58333333,0,56.25,37.5,6.25,0,0,-37.5,50,AUT
Austria,Religion,Protestant,2016,48,22.91666667,54.16666667,22.91666667,0,6.25,37.5,56.25,0,81.25,10.41666667,6.25,2.083333333,0,-50,75,AUT
Austria,Religion,Refuse/NA,2011,14,21.42857143,28.57142857,42.85714286,7.142857143,0,57.14285714,28.57142857,14.28571429,35.71428571,28.57142857,21.42857143,14.28571429,-21.42857143,-28.57142857,14.28571429,AUT
Austria,Religion,Refuse/NA,2013,29,24.13793103,24.13793103,44.82758621,6.896551724,3.448275862,24.13793103,55.17241379,17.24137931,41.37931034,37.93103448,6.896551724,13.79310345,-20.68965517,-51.72413793,34.48275862,AUT
Austria,Religion,Refuse/NA,2016,108,16.66666667,39.81481481,32.40740741,11.11111111,4.62962963,35.18518519,52.77777778,7.407407407,49.07407407,36.11111111,10.18518519,4.62962963,-15.74074074,-48.14814815,38.88888889,AUT
Austria,Religion,Roman Catholic,2011,688,22.96511628,30.81395349,44.47674419,1.744186047,3.197674419,40.69767442,54.94186047,1.162790698,60.46511628,30.95930233,7.122093023,1.453488372,-21.51162791,-51.74418605,53.34302326,AUT
Austria,Religion,Roman Catholic,2013,529,22.87334594,43.28922495,32.70321361,1.134215501,6.238185255,43.47826087,47.82608696,2.457466919,57.84499055,33.64839319,6.616257089,1.890359168,-9.829867675,-41.5879017,51.22873346,AUT
Austria,Religion,Roman Catholic,2016,532,27.63157895,46.9924812,22.55639098,2.819548872,10.71428571,41.72932331,44.36090226,3.195488722,71.9924812,23.12030075,4.511278195,0.37593985,5.07518797,-33.64661654,67.48120301,AUT
Austria,Religion,Russian or Eastern Orthodox,2011,3,33.33333333,0,66.66666667,0,0,0,100,0,66.66666667,33.33333333,0,0,-33.33333333,-100,66.66666667,AUT
Austria,Religion,Russian or Eastern Orthodox,2013,4,50,25,0,25,25,25,50,0,50,50,0,0,50,-25,50,AUT
Austria,Religion,Russian or Eastern Orthodox,2016,11,36.36363636,18.18181818,45.45454545,0,45.45454545,18.18181818,36.36363636,0,45.45454545,45.45454545,9.090909091,0,-9.090909091,9.090909091,36.36363636,AUT
Azerbaijan,Religion,Muslim,2011,510,54.70588235,12.94117647,11.17647059,21.17647059,47.64705882,20.78431373,17.25490196,14.31372549,57.84313725,35.88235294,3.921568627,2.352941176,43.52941176,30.39215686,53.92156863,AZE
Azerbaijan,Religion,Muslim,2013,800,45.875,15.375,22.5,16.25,39.25,16.5,23.375,20.875,59,18.625,17.75,4.625,23.375,15.875,41.25,AZE
Azerbaijan,Religion,Muslim,2016,506,29.0513834,11.85770751,14.03162055,45.05928854,19.76284585,15.61264822,16.40316206,48.22134387,61.06719368,26.28458498,4.545454545,8.102766798,15.01976285,3.359683794,56.52173913,AZE
Azerbaijan,Religion,Nothing,2016,1,0,0,100,0,0,0,100,0,0,0,100,0,-100,-100,-100,AZE
Bangladesh,Religion,Buddhist,2016,2,100,0,0,0,100,0,0,0,100,0,0,0,100,100,100,BGD
Bangladesh,Religion,Hindu,2013,65,66.15384615,3.076923077,27.69230769,3.076923077,44.61538462,7.692307692,43.07692308,4.615384615,67.69230769,15.38461538,15.38461538,1.538461538,38.46153846,1.538461538,52.30769231,BGD
Bangladesh,Religion,Hindu,2016,49,81.63265306,2.040816327,16.32653061,0,71.42857143,8.163265306,20.40816327,0,67.34693878,18.36734694,14.28571429,0,65.30612245,51.02040816,53.06122449,BGD
Bangladesh,Religion,Muslim,2013,934,51.17773019,14.88222698,32.76231263,1.177730193,38.22269807,14.56102784,45.93147752,1.284796574,55.99571734,27.62312634,15.84582441,0.535331906,18.41541756,-7.708779443,40.14989293,BGD
Bangladesh,Religion,Muslim,2016,928,86.53017241,2.909482759,9.375,1.185344828,81.25,4.849137931,13.14655172,0.754310345,80.06465517,14.43965517,5.495689655,0,77.15517241,68.10344828,74.56896552,BGD
Bangladesh,Religion,Other Christian,2013,1,0,0,100,0,100,0,0,0,100,0,0,0,-100,100,100,BGD
Bangladesh,Religion,Other Christian,2016,15,80,6.666666667,6.666666667,6.666666667,73.33333333,0,20,6.666666667,93.33333333,0,6.666666667,0,73.33333333,53.33333333,86.66666667,BGD
Bangladesh,Religion,Roman Catholic,2016,6,100,0,0,0,83.33333333,16.66666667,0,0,100,0,0,0,100,83.33333333,100,BGD
Belgium,Religion,Buddhist,2011,7,28.57142857,42.85714286,14.28571429,14.28571429,0,42.85714286,42.85714286,14.28571429,57.14285714,42.85714286,0,0,14.28571429,-42.85714286,57.14285714,BEL
Belgium,Religion,Buddhist,2013,3,33.33333333,33.33333333,33.33333333,0,33.33333333,0,66.66666667,0,0,100,0,0,0,-33.33333333,0,BEL
Belgium,Religion,Buddhist,2016,8,12.5,37.5,37.5,12.5,0,37.5,37.5,25,25,37.5,37.5,0,-25,-37.5,-12.5,BEL
Belgium,Religion,Hindu,2011,2,50,50,0,0,0,50,50,0,0,50,50,0,50,-50,-50,BEL
Belgium,Religion,Hindu,2016,1,0,0,100,0,0,0,100,0,100,0,0,0,-100,-100,100,BEL
Belgium,Religion,Jewish,2011,2,50,50,0,0,50,0,50,0,100,0,0,0,50,0,100,BEL
Belgium,Religion,Jewish,2013,2,0,0,50,50,0,50,50,0,0,100,0,0,-50,-50,0,BEL
Belgium,Religion,Muslim,2011,12,16.66666667,25,58.33333333,0,16.66666667,16.66666667,66.66666667,0,58.33333333,33.33333333,0,8.333333333,-41.66666667,-50,58.33333333,BEL
Belgium,Religion,Muslim,2013,3,0,66.66666667,33.33333333,0,0,33.33333333,33.33333333,33.33333333,66.66666667,33.33333333,0,0,-33.33333333,-33.33333333,66.66666667,BEL
Belgium,Religion,Muslim,2016,9,11.11111111,44.44444444,44.44444444,0,0,55.55555556,33.33333333,11.11111111,55.55555556,22.22222222,22.22222222,0,-33.33333333,-33.33333333,33.33333333,BEL
Belgium,Religion,Nothing,2011,197,19.79695431,42.1319797,32.99492386,5.076142132,6.091370558,20.30456853,68.52791878,5.076142132,47.20812183,43.14720812,7.106598985,2.538071066,-13.19796954,-62.43654822,40.10152284,BEL
Belgium,Religion,Nothing,2013,311,29.58199357,43.08681672,16.72025723,10.61093248,12.21864952,42.1221865,38.585209,7.073954984,50.80385852,31.83279743,17.04180064,0.321543408,12.86173633,-26.36655949,33.76205788,BEL
Belgium,Religion,Nothing,2016,306,22.87581699,40.19607843,26.79738562,10.13071895,7.843137255,24.83660131,53.26797386,14.05228758,51.63398693,36.2745098,11.11111111,0.980392157,-3.921568627,-45.4248366,40.52287582,BEL
Belgium,Religion,Other,2011,16,18.75,6.25,56.25,18.75,6.25,12.5,68.75,12.5,50,37.5,12.5,0,-37.5,-62.5,37.5,BEL
Belgium,Religion,Other,2013,34,26.47058824,47.05882353,17.64705882,8.823529412,11.76470588,44.11764706,41.17647059,2.941176471,47.05882353,35.29411765,17.64705882,0,8.823529412,-29.41176471,29.41176471,BEL
Belgium,Religion,Other,2016,67,25.37313433,31.34328358,32.8358209,10.44776119,10.44776119,22.3880597,52.23880597,14.92537313,50.74626866,41.79104478,7.462686567,0,-7.462686567,-41.79104478,43.28358209,BEL
Belgium,Religion,Other Christian,2011,15,33.33333333,46.66666667,13.33333333,6.666666667,26.66666667,26.66666667,46.66666667,0,80,20,0,0,20,-20,80,BEL
